,month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
31736,02,2005,Georgia,50.2,47.4,-83.4463418309,32.6492290722
31737,02,2005,Idaho,27.5,24.2,-114.659382348,44.0890895052
31738,02,2005,Illinois,32.6,27.2,-89.1983967614,40.0650409125
31739,02,2005,Indiana,32.4,28.0,-86.2756397346,39.9081412284
31740,02,2005,Iowa,25.0,20.2,-93.5000649605,42.0746268788
31741,02,2005,Kansas,34.6,31.2,-98.3802131736,38.4847081514
31742,02,2005,Kentucky,40.0,35.1,-85.2904560935,37.5266674638
31743,02,2005,Louisiana,54.6,50.9,-92.5856620163,31.0584069584
31744,02,2005,Maine,15.6,14.1,-69.2266474552,45.3714334913
31745,02,2005,Maryland,35.2,33.1,-76.7724546076,39.0369222963
31746,02,2005,Massachusetts,25.6,24.6,-71.7986394244,42.2533023991
31747,02,2005,Michigan,21.6,18.6,-85.4371669561,44.3506813109
31748,02,2005,Minnesota,14.0,9.3,-94.3090126515,46.3163329315
31749,02,2005,Mississippi,50.8,46.7,-89.6652136847,32.750866634
31750,02,2005,Missouri,36.7,31.6,-92.4774101578,38.3676131565
31751,02,2005,Montana,23.5,19.0,-109.645148622,47.0335364218
31752,02,2005,Nebraska,28.8,24.5,-99.8108090713,41.5271489603
31753,02,2005,Nevada,33.9,32.0,-116.65522549,39.3562373462
31754,02,2005,New Hampshire,19.2,17.8,-71.5775941473,43.6856317461
31755,02,2005,New Jersey,32.2,30.1,-74.6607541123,40.1844273633
31756,02,2005,New Mexico,40.0,35.7,-106.108388616,34.4213707591
31757,02,2005,New York,21.4,20.3,-75.5031182762,42.9403901101
31758,02,2005,North Carolina,43.4,41.0,-79.3723797543,35.5415341226
31759,02,2005,North Dakota,13.4,9.2,-100.469321077,47.446338517
31760,02,2005,Ohio,31.0,27.9,-82.7900611953,40.291452206
31761,02,2005,Oklahoma,42.5,38.9,-97.5082927121,35.5834856477
31762,02,2005,Oregon,35.2,32.2,-120.555413394,43.9366481606
31763,02,2005,Pennsylvania,28.2,25.9,-77.7995595623,40.8738378455
31764,02,2005,Rhode Island,28.3,27.5,-71.5536120535,41.6760813901
31765,02,2005,South Carolina,48.0,45.8,-80.8961396866,33.9079742468
31766,02,2005,South Dakota,23.0,17.4,-100.230507516,44.4361607025
31767,02,2005,Tennessee,43.6,38.7,-86.3433803654,35.8429870949
31768,02,2005,Texas,51.3,47.4,-99.3506971451,31.4844643819
31769,02,2005,Utah,33.0,27.8,-111.678216374,39.3237947509
31770,02,2005,Vermont,17.5,15.9,-72.6626493581,44.0751958252
31771,02,2005,Virginia,38.5,35.7,-78.8122544727,37.5150238913
31772,02,2005,Washington,33.6,30.7,-120.446866425,47.3809688818
31773,02,2005,West Virginia,35.2,31.6,-80.6137119661,38.6425987436
31774,02,2005,Wisconsin,19.5,14.4,-90.0116942643,44.6380301915
31775,02,2005,Wyoming,25.6,20.3,-107.551454075,42.999642032
31776,03,2005,Alabama,52.4,51.6,-86.8283719359,32.7898321918
31777,03,2005,Arizona,48.0,47.0,-111.664418336,34.2931098705
31778,03,2005,Arkansas,49.0,47.2,-92.4392676639,34.8997453322
31779,03,2005,California,49.1,47.1,-119.610698951,37.2460706736
31780,03,2005,Colorado,33.2,30.5,-105.547824721,38.9985518194
31781,03,2005,Connecticut,31.0,30.9,-72.7257060428,41.6202863352
31782,03,2005,Delaware,38.4,38.5,-75.4004040929,38.8870164548
31783,03,2005,Florida,61.9,61.7,-81.7974638723,28.6284392647
31784,03,2005,Georgia,52.3,52.0,-83.4463418309,32.6492290722
31785,03,2005,Idaho,32.2,29.5,-114.659382348,44.0890895052
31786,03,2005,Illinois,37.6,34.6,-89.1983967614,40.0650409125
31787,03,2005,Indiana,36.0,34.4,-86.2756397346,39.9081412284
31788,03,2005,Iowa,33.6,28.7,-93.5000649605,42.0746268788
31789,03,2005,Kansas,42.0,38.1,-98.3802131736,38.4847081514
31790,03,2005,Kentucky,41.8,41.0,-85.2904560935,37.5266674638
31791,03,2005,Louisiana,56.6,55.8,-92.5856620163,31.0584069584
31792,03,2005,Maine,22.3,20.4,-69.2266474552,45.3714334913
31793,03,2005,Maryland,38.1,38.1,-76.7724546076,39.0369222963
31794,03,2005,Massachusetts,29.7,29.6,-71.7986394244,42.2533023991
31795,03,2005,Michigan,26.2,24.0,-85.4371669561,44.3506813109
31796,03,2005,Minnesota,23.2,18.6,-94.3090126515,46.3163329315
31797,03,2005,Mississippi,52.7,52.0,-89.6652136847,32.750866634
31798,03,2005,Missouri,41.8,38.7,-92.4774101578,38.3676131565
31799,03,2005,Montana,31.8,25.4,-109.645148622,47.0335364218
31800,03,2005,Nebraska,36.9,31.3,-99.8108090713,41.5271489603
31801,03,2005,Nevada,38.4,36.8,-116.65522549,39.3562373462
31802,03,2005,New Hampshire,24.6,23.7,-71.5775941473,43.6856317461
31803,03,2005,New Jersey,35.6,34.9,-74.6607541123,40.1844273633
31804,03,2005,New Mexico,41.6,40.6,-106.108388616,34.4213707591
31805,03,2005,New York,25.8,25.6,-75.5031182762,42.9403901101
31806,03,2005,North Carolina,45.5,45.6,-79.3723797543,35.5415341226
31807,03,2005,North Dakota,24.6,18.3,-100.469321077,47.446338517
31808,03,2005,Ohio,34.1,33.7,-82.7900611953,40.291452206
31809,03,2005,Oklahoma,47.8,45.3,-97.5082927121,35.5834856477
31810,03,2005,Oregon,39.4,36.2,-120.555413394,43.9366481606
31811,03,2005,Pennsylvania,31.2,31.2,-77.7995595623,40.8738378455
31812,03,2005,Rhode Island,31.8,32.0,-71.5536120535,41.6760813901
31813,03,2005,South Carolina,50.4,50.4,-80.8961396866,33.9079742468
31814,03,2005,South Dakota,32.1,25.3,-100.230507516,44.4361607025
31815,03,2005,Tennessee,45.7,44.3,-86.3433803654,35.8429870949
31816,03,2005,Texas,54.2,52.9,-99.3506971451,31.4844643819
31817,03,2005,Utah,36.2,33.8,-111.678216374,39.3237947509
31818,03,2005,Vermont,23.1,21.9,-72.6626493581,44.0751958252
31819,03,2005,Virginia,40.6,40.7,-78.8122544727,37.5150238913
31820,03,2005,Washington,39.2,35.8,-120.446866425,47.3809688818
31821,03,2005,West Virginia,36.8,36.9,-80.6137119661,38.6425987436
31822,03,2005,Wisconsin,26.1,22.3,-90.0116942643,44.6380301915
31823,03,2005,Wyoming,29.6,25.7,-107.551454075,42.999642032
31824,04,2005,Alabama,57.2,58.9,-86.8283719359,32.7898321918
31825,04,2005,Arizona,53.6,53.2,-111.664418336,34.2931098705
31826,04,2005,Arkansas,55.6,55.8,-92.4392676639,34.8997453322
31827,04,2005,California,52.0,51.3,-119.610698951,37.2460706736
31828,04,2005,Colorado,39.3,38.1,-105.547824721,38.9985518194
31829,04,2005,Connecticut,40.8,40.7,-72.7257060428,41.6202863352
31830,04,2005,Delaware,47.2,47.4,-75.4004040929,38.8870164548
31831,04,2005,Florida,64.8,66.6,-81.7974638723,28.6284392647
31832,04,2005,Georgia,57.2,59.2,-83.4463418309,32.6492290722
31833,04,2005,Idaho,38.8,36.8,-114.659382348,44.0890895052
31834,04,2005,Illinois,47.2,45.6,-89.1983967614,40.0650409125
31835,04,2005,Indiana,45.6,45.0,-86.2756397346,39.9081412284
31836,04,2005,Iowa,44.7,41.4,-93.5000649605,42.0746268788
31837,04,2005,Kansas,49.8,47.9,-98.3802131736,38.4847081514
31838,04,2005,Kentucky,49.8,50.3,-85.2904560935,37.5266674638
31839,04,2005,Louisiana,61.7,62.7,-92.5856620163,31.0584069584
31840,04,2005,Maine,33.0,32.0,-69.2266474552,45.3714334913
31841,04,2005,Maryland,47.2,47.3,-76.7724546076,39.0369222963
31842,04,2005,Massachusetts,39.6,39.4,-71.7986394244,42.2533023991
31843,04,2005,Michigan,36.8,35.4,-85.4371669561,44.3506813109
31844,04,2005,Minnesota,37.0,33.4,-94.3090126515,46.3163329315
31845,04,2005,Mississippi,58.3,59.6,-89.6652136847,32.750866634
31846,04,2005,Missouri,50.1,49.1,-92.4774101578,38.3676131565
31847,04,2005,Montana,38.6,35.0,-109.645148622,47.0335364218
31848,04,2005,Nebraska,44.6,41.8,-99.8108090713,41.5271489603
31849,04,2005,Nevada,43.6,43.0,-116.65522549,39.3562373462
31850,04,2005,New Hampshire,35.3,34.8,-71.5775941473,43.6856317461
31851,04,2005,New Jersey,44.8,44.3,-74.6607541123,40.1844273633
31852,04,2005,New Mexico,47.4,47.4,-106.108388616,34.4213707591
31853,04,2005,New York,36.8,36.7,-75.5031182762,42.9403901101
31854,04,2005,North Carolina,52.4,53.6,-79.3723797543,35.5415341226
31855,04,2005,North Dakota,37.8,33.0,-100.469321077,47.446338517
31856,04,2005,Ohio,43.8,43.8,-82.7900611953,40.291452206
31857,04,2005,Oklahoma,54.9,54.3,-97.5082927121,35.5834856477
31858,04,2005,Oregon,43.2,41.2,-120.555413394,43.9366481606
31859,04,2005,Pennsylvania,41.0,41.3,-77.7995595623,40.8738378455
31860,04,2005,Rhode Island,40.9,40.9,-71.5536120535,41.6760813901
31861,04,2005,South Carolina,56.4,57.8,-80.8961396866,33.9079742468
31862,04,2005,South Dakota,41.6,37.8,-100.230507516,44.4361607025
31863,04,2005,Tennessee,52.4,53.0,-86.3433803654,35.8429870949
31864,04,2005,Texas,60.4,60.6,-99.3506971451,31.4844643819
31865,04,2005,Utah,42.4,41.3,-111.678216374,39.3237947509
31866,04,2005,Vermont,34.2,33.5,-72.6626493581,44.0751958252
31867,04,2005,Virginia,48.4,49.3,-78.8122544727,37.5150238913
31868,04,2005,Washington,44.5,41.8,-120.446866425,47.3809688818
31869,04,2005,West Virginia,45.4,46.0,-80.6137119661,38.6425987436
31870,04,2005,Wisconsin,37.6,35.5,-90.0116942643,44.6380301915
31871,04,2005,Wyoming,36.4,34.0,-107.551454075,42.999642032
31872,05,2005,Alabama,64.6,66.7,-86.8283719359,32.7898321918
31873,05,2005,Arizona,62.6,60.9,-111.664418336,34.2931098705
31874,05,2005,Arkansas,64.2,64.6,-92.4392676639,34.8997453322
31875,05,2005,California,57.6,57.4,-119.610698951,37.2460706736
31876,05,2005,Colorado,48.3,47.2,-105.547824721,38.9985518194
31877,05,2005,Connecticut,51.2,51.4,-72.7257060428,41.6202863352
31878,05,2005,Delaware,56.4,57.1,-75.4004040929,38.8870164548
31879,05,2005,Florida,70.6,72.2,-81.7974638723,28.6284392647
31880,05,2005,Georgia,64.5,67.0,-83.4463418309,32.6492290722
31881,05,2005,Idaho,45.8,45.1,-114.659382348,44.0890895052
31882,05,2005,Illinois,58.2,56.9,-89.1983967614,40.0650409125
31883,05,2005,Indiana,56.6,56.0,-86.2756397346,39.9081412284
31884,05,2005,Iowa,55.6,53.9,-93.5000649605,42.0746268788
31885,05,2005,Kansas,59.6,58.5,-98.3802131736,38.4847081514
31886,05,2005,Kentucky,59.4,59.9,-85.2904560935,37.5266674638
31887,05,2005,Louisiana,69.1,69.9,-92.5856620163,31.0584069584
31888,05,2005,Maine,44.2,44.5,-69.2266474552,45.3714334913
31889,05,2005,Maryland,56.7,57.2,-76.7724546076,39.0369222963
31890,05,2005,Massachusetts,49.8,50.3,-71.7986394244,42.2533023991
31891,05,2005,Michigan,49.2,47.7,-85.4371669561,44.3506813109
31892,05,2005,Minnesota,50.0,47.7,-94.3090126515,46.3163329315
31893,05,2005,Mississippi,66.1,67.4,-89.6652136847,32.750866634
31894,05,2005,Missouri,60.0,59.4,-92.4774101578,38.3676131565
31895,05,2005,Montana,45.8,45.4,-109.645148622,47.0335364218
31896,05,2005,Nebraska,53.8,53.1,-99.8108090713,41.5271489603
31897,05,2005,Nevada,51.0,50.7,-116.65522549,39.3562373462
31898,05,2005,New Hampshire,46.3,46.7,-71.5775941473,43.6856317461
31899,05,2005,New Jersey,54.6,54.6,-74.6607541123,40.1844273633
31900,05,2005,New Mexico,56.6,55.7,-106.108388616,34.4213707591
31901,05,2005,New York,48.4,48.6,-75.5031182762,42.9403901101
31902,05,2005,North Carolina,60.4,62.1,-79.3723797543,35.5415341226
31903,05,2005,North Dakota,49.0,47.5,-100.469321077,47.446338517
31904,05,2005,Ohio,54.3,54.6,-82.7900611953,40.291452206
31905,05,2005,Oklahoma,63.6,63.8,-97.5082927121,35.5834856477
31906,05,2005,Oregon,48.0,47.2,-120.555413394,43.9366481606
31907,05,2005,Pennsylvania,51.6,52.2,-77.7995595623,40.8738378455
31908,05,2005,Rhode Island,50.3,50.9,-71.5536120535,41.6760813901
31909,05,2005,South Carolina,64.0,66.1,-80.8961396866,33.9079742468
31910,05,2005,South Dakota,51.1,50.4,-100.230507516,44.4361607025
31911,05,2005,Tennessee,60.6,61.9,-86.3433803654,35.8429870949
31912,05,2005,Texas,68.0,68.6,-99.3506971451,31.4844643819
31913,05,2005,Utah,51.0,50.1,-111.678216374,39.3237947509
31914,05,2005,Vermont,46.0,46.0,-72.6626493581,44.0751958252
31915,05,2005,Virginia,57.4,58.6,-78.8122544727,37.5150238913
31916,05,2005,Washington,50.5,48.5,-120.446866425,47.3809688818
31917,05,2005,West Virginia,54.7,55.7,-80.6137119661,38.6425987436
31918,05,2005,Wisconsin,50.2,48.6,-90.0116942643,44.6380301915
31919,05,2005,Wyoming,44.1,43.6,-107.551454075,42.999642032
31920,06,2005,Alabama,72.5,74.1,-86.8283719359,32.7898321918
31921,06,2005,Arizona,71.2,69.8,-111.664418336,34.2931098705
31922,06,2005,Arkansas,72.4,72.5,-92.4392676639,34.8997453322
31923,06,2005,California,64.2,64.5,-119.610698951,37.2460706736
31924,06,2005,Colorado,57.0,56.5,-105.547824721,38.9985518194
31925,06,2005,Connecticut,61.4,61.2,-72.7257060428,41.6202863352
31926,06,2005,Delaware,65.6,66.5,-75.4004040929,38.8870164548
31927,06,2005,Florida,77.2,77.3,-81.7974638723,28.6284392647
31928,06,2005,Georgia,72.4,74.1,-83.4463418309,32.6492290722
31929,06,2005,Idaho,52.1,53.0,-114.659382348,44.0890895052
31930,06,2005,Illinois,67.9,66.7,-89.1983967614,40.0650409125
31931,06,2005,Indiana,66.3,65.9,-86.2756397346,39.9081412284
31932,06,2005,Iowa,65.2,64.5,-93.5000649605,42.0746268788
31933,06,2005,Kansas,69.4,68.4,-98.3802131736,38.4847081514
31934,06,2005,Kentucky,67.8,68.5,-85.2904560935,37.5266674638
31935,06,2005,Louisiana,76.4,76.6,-92.5856620163,31.0584069584
31936,06,2005,Maine,55.2,55.2,-69.2266474552,45.3714334913
31937,06,2005,Maryland,65.8,66.5,-76.7724546076,39.0369222963
31938,06,2005,Massachusetts,59.8,60.0,-71.7986394244,42.2533023991
31939,06,2005,Michigan,60.7,58.4,-85.4371669561,44.3506813109
31940,06,2005,Minnesota,59.9,59.0,-94.3090126515,46.3163329315
31941,06,2005,Mississippi,73.6,74.9,-89.6652136847,32.750866634
31942,06,2005,Missouri,69.2,68.6,-92.4774101578,38.3676131565
31943,06,2005,Montana,53.4,54.3,-109.645148622,47.0335364218
31944,06,2005,Nebraska,63.9,63.3,-99.8108090713,41.5271489603
31945,06,2005,Nevada,58.9,59.4,-116.65522549,39.3562373462
31946,06,2005,New Hampshire,57.3,57.1,-71.5775941473,43.6856317461
31947,06,2005,New Jersey,64.4,64.2,-74.6607541123,40.1844273633
31948,06,2005,New Mexico,65.7,64.7,-106.108388616,34.4213707591
31949,06,2005,New York,60.0,58.9,-75.5031182762,42.9403901101
31950,06,2005,North Carolina,68.4,70.0,-79.3723797543,35.5415341226
31951,06,2005,North Dakota,58.0,58.3,-100.469321077,47.446338517
31952,06,2005,Ohio,64.5,64.5,-82.7900611953,40.291452206
31953,06,2005,Oklahoma,72.4,72.4,-97.5082927121,35.5834856477
31954,06,2005,Oregon,53.6,53.9,-120.555413394,43.9366481606
31955,06,2005,Pennsylvania,61.6,61.8,-77.7995595623,40.8738378455
31956,06,2005,Rhode Island,60.1,60.4,-71.5536120535,41.6760813901
31957,06,2005,South Carolina,71.8,73.6,-80.8961396866,33.9079742468
31958,06,2005,South Dakota,61.0,60.9,-100.230507516,44.4361607025
31959,06,2005,Tennessee,68.6,69.9,-86.3433803654,35.8429870949
31960,06,2005,Texas,76.2,76.1,-99.3506971451,31.4844643819
31961,06,2005,Utah,58.9,59.3,-111.678216374,39.3237947509
31962,06,2005,Vermont,57.6,56.6,-72.6626493581,44.0751958252
31963,06,2005,Virginia,65.8,67.0,-78.8122544727,37.5150238913
31964,06,2005,Washington,55.8,54.7,-120.446866425,47.3809688818
31965,06,2005,West Virginia,63.3,64.3,-80.6137119661,38.6425987436
31966,06,2005,Wisconsin,61.0,59.3,-90.0116942643,44.6380301915
31967,06,2005,Wyoming,52.6,53.1,-107.551454075,42.999642032
31968,07,2005,Alabama,78.6,78.8,-86.8283719359,32.7898321918
31969,07,2005,Arizona,78.6,77.1,-111.664418336,34.2931098705
31970,07,2005,Arkansas,78.8,78.4,-92.4392676639,34.8997453322
31971,07,2005,California,72.3,71.5,-119.610698951,37.2460706736
31972,07,2005,Colorado,65.4,64.1,-105.547824721,38.9985518194
31973,07,2005,Connecticut,71.0,68.0,-72.7257060428,41.6202863352
31974,07,2005,Delaware,75.3,73.1,-75.4004040929,38.8870164548
31975,07,2005,Florida,81.6,80.3,-81.7974638723,28.6284392647
31976,07,2005,Georgia,78.8,78.6,-83.4463418309,32.6492290722
31977,07,2005,Idaho,60.6,60.9,-114.659382348,44.0890895052
31978,07,2005,Illinois,75.6,73.4,-89.1983967614,40.0650409125
31979,07,2005,Indiana,74.2,72.5,-86.2756397346,39.9081412284
31980,07,2005,Iowa,73.6,71.4,-93.5000649605,42.0746268788
31981,07,2005,Kansas,76.7,76.1,-98.3802131736,38.4847081514
31982,07,2005,Kentucky,75.6,74.4,-85.2904560935,37.5266674638
31983,07,2005,Louisiana,81.4,80.9,-92.5856620163,31.0584069584
31984,07,2005,Maine,64.9,62.6,-69.2266474552,45.3714334913
31985,07,2005,Maryland,75.2,72.9,-76.7724546076,39.0369222963
31986,07,2005,Massachusetts,69.8,67.0,-71.7986394244,42.2533023991
31987,07,2005,Michigan,69.9,65.7,-85.4371669561,44.3506813109
31988,07,2005,Minnesota,69.0,66.3,-94.3090126515,46.3163329315
31989,07,2005,Mississippi,79.4,79.6,-89.6652136847,32.750866634
31990,07,2005,Missouri,76.6,75.3,-92.4774101578,38.3676131565
31991,07,2005,Montana,62.6,61.9,-109.645148622,47.0335364218
31992,07,2005,Nebraska,72.9,71.4,-99.8108090713,41.5271489603
31993,07,2005,Nevada,68.7,68.0,-116.65522549,39.3562373462
31994,07,2005,New Hampshire,67.4,64.1,-71.5775941473,43.6856317461
31995,07,2005,New Jersey,74.0,71.0,-74.6607541123,40.1844273633
31996,07,2005,New Mexico,72.4,70.9,-106.108388616,34.4213707591
31997,07,2005,New York,70.1,65.8,-75.5031182762,42.9403901101
31998,07,2005,North Carolina,76.4,75.3,-79.3723797543,35.5415341226
31999,07,2005,North Dakota,67.4,66.0,-100.469321077,47.446338517
32000,07,2005,Ohio,73.8,70.9,-82.7900611953,40.291452206
32001,07,2005,Oklahoma,78.9,79.4,-97.5082927121,35.5834856477
32002,07,2005,Oregon,61.2,61.0,-120.555413394,43.9366481606
32003,07,2005,Pennsylvania,71.2,68.1,-77.7995595623,40.8738378455
32004,07,2005,Rhode Island,70.0,67.5,-71.5536120535,41.6760813901
32005,07,2005,South Carolina,78.9,78.4,-80.8961396866,33.9079742468
32006,07,2005,South Dakota,71.2,69.2,-100.230507516,44.4361607025
32007,07,2005,Tennessee,76.0,75.5,-86.3433803654,35.8429870949
32008,07,2005,Texas,81.4,80.9,-99.3506971451,31.4844643819
32009,07,2005,Utah,68.3,67.8,-111.678216374,39.3237947509
32010,07,2005,Vermont,67.6,63.5,-72.6626493581,44.0751958252
32011,07,2005,Virginia,74.4,72.7,-78.8122544727,37.5150238913
32012,07,2005,Washington,61.0,60.9,-120.446866425,47.3809688818
32013,07,2005,West Virginia,72.2,70.0,-80.6137119661,38.6425987436
32014,07,2005,Wisconsin,70.0,66.5,-90.0116942643,44.6380301915
32015,07,2005,Wyoming,62.6,61.4,-107.551454075,42.999642032
32016,08,2005,Alabama,80.4,79.6,-86.8283719359,32.7898321918
32017,08,2005,Arizona,80.1,78.8,-111.664418336,34.2931098705
32018,08,2005,Arkansas,81.2,79.8,-92.4392676639,34.8997453322
32019,08,2005,California,77.1,74.2,-119.610698951,37.2460706736
32020,08,2005,Colorado,67.5,66.1,-105.547824721,38.9985518194
32021,08,2005,Connecticut,72.7,69.6,-72.7257060428,41.6202863352
32022,08,2005,Delaware,77.9,74.6,-75.4004040929,38.8870164548
32023,08,2005,Florida,83.2,81.0,-81.7974638723,28.6284392647
32024,08,2005,Georgia,80.6,79.4,-83.4463418309,32.6492290722
32025,08,2005,Idaho,65.8,64.3,-114.659382348,44.0890895052
32026,08,2005,Illinois,75.9,74.4,-89.1983967614,40.0650409125
32027,08,2005,Indiana,74.9,73.4,-86.2756397346,39.9081412284
32028,08,2005,Iowa,73.1,72.6,-93.5000649605,42.0746268788
32029,08,2005,Kansas,78.0,78.1,-98.3802131736,38.4847081514
32030,08,2005,Kentucky,77.7,75.5,-85.2904560935,37.5266674638
32031,08,2005,Louisiana,83.0,81.7,-92.5856620163,31.0584069584
32032,08,2005,Maine,66.0,64.1,-69.2266474552,45.3714334913
32033,08,2005,Maryland,77.3,74.2,-76.7724546076,39.0369222963
32034,08,2005,Massachusetts,71.8,68.7,-71.7986394244,42.2533023991
32035,08,2005,Michigan,69.6,66.9,-85.4371669561,44.3506813109
32036,08,2005,Minnesota,68.5,67.5,-94.3090126515,46.3163329315
32037,08,2005,Mississippi,81.5,80.5,-89.6652136847,32.750866634
32038,08,2005,Missouri,77.9,76.8,-92.4774101578,38.3676131565
32039,08,2005,Montana,65.8,64.9,-109.645148622,47.0335364218
32040,08,2005,Nebraska,74.2,73.4,-99.8108090713,41.5271489603
32041,08,2005,Nevada,73.6,71.1,-116.65522549,39.3562373462
32042,08,2005,New Hampshire,68.0,65.2,-71.5775941473,43.6856317461
32043,08,2005,New Jersey,76.2,72.5,-74.6607541123,40.1844273633
32044,08,2005,New Mexico,72.9,71.8,-106.108388616,34.4213707591
32045,08,2005,New York,70.6,67.1,-75.5031182762,42.9403901101
32046,08,2005,North Carolina,78.6,76.2,-79.3723797543,35.5415341226
32047,08,2005,North Dakota,67.9,67.9,-100.469321077,47.446338517
32048,08,2005,Ohio,74.6,71.9,-82.7900611953,40.291452206
32049,08,2005,Oklahoma,80.4,81.2,-97.5082927121,35.5834856477
32050,08,2005,Oregon,67.2,64.4,-120.555413394,43.9366481606
32051,08,2005,Pennsylvania,72.4,69.4,-77.7995595623,40.8738378455
32052,08,2005,Rhode Island,72.9,69.5,-71.5536120535,41.6760813901
32053,08,2005,South Carolina,81.0,79.2,-80.8961396866,33.9079742468
32054,08,2005,South Dakota,72.7,71.5,-100.230507516,44.4361607025
32055,08,2005,Tennessee,78.4,76.5,-86.3433803654,35.8429870949
32056,08,2005,Texas,81.9,82.1,-99.3506971451,31.4844643819
32057,08,2005,Utah,71.9,70.5,-111.678216374,39.3237947509
32058,08,2005,Vermont,67.8,64.7,-72.6626493581,44.0751958252
32059,08,2005,Virginia,76.7,73.9,-78.8122544727,37.5150238913
32060,08,2005,Washington,65.4,63.8,-120.446866425,47.3809688818
32061,08,2005,West Virginia,73.9,71.1,-80.6137119661,38.6425987436
32062,08,2005,Wisconsin,69.4,67.6,-90.0116942643,44.6380301915
32063,08,2005,Wyoming,65.4,64.3,-107.551454075,42.999642032
32064,09,2005,Alabama,78.7,77.0,-86.8283719359,32.7898321918
32065,09,2005,Arizona,75.4,74.9,-111.664418336,34.2931098705
32066,09,2005,Arkansas,79.6,76.1,-92.4392676639,34.8997453322
32067,09,2005,California,71.4,71.2,-119.610698951,37.2460706736
32068,09,2005,Colorado,62.6,61.3,-105.547824721,38.9985518194
32069,09,2005,Connecticut,69.5,65.0,-72.7257060428,41.6202863352
32070,09,2005,Delaware,74.9,70.6,-75.4004040929,38.8870164548
32071,09,2005,Florida,82.0,80.1,-81.7974638723,28.6284392647
32072,09,2005,Georgia,78.6,76.7,-83.4463418309,32.6492290722
32073,09,2005,Idaho,59.4,59.1,-114.659382348,44.0890895052
32074,09,2005,Illinois,73.1,69.8,-89.1983967614,40.0650409125
32075,09,2005,Indiana,72.0,69.0,-86.2756397346,39.9081412284
32076,09,2005,Iowa,69.6,67.2,-93.5000649605,42.0746268788
32077,09,2005,Kansas,74.8,73.0,-98.3802131736,38.4847081514
32078,09,2005,Kentucky,74.8,71.8,-85.2904560935,37.5266674638
32079,09,2005,Louisiana,82.4,79.4,-92.5856620163,31.0584069584
32080,09,2005,Maine,62.0,59.0,-69.2266474552,45.3714334913
32081,09,2005,Maryland,74.0,70.1,-76.7724546076,39.0369222963
32082,09,2005,Massachusetts,68.4,63.9,-71.7986394244,42.2533023991
32083,09,2005,Michigan,66.3,62.2,-85.4371669561,44.3506813109
32084,09,2005,Minnesota,64.0,61.5,-94.3090126515,46.3163329315
32085,09,2005,Mississippi,79.9,77.6,-89.6652136847,32.750866634
32086,09,2005,Missouri,74.9,72.1,-92.4774101578,38.3676131565
32087,09,2005,Montana,59.6,58.9,-109.645148622,47.0335364218
32088,09,2005,Nebraska,70.0,67.5,-99.8108090713,41.5271489603
32089,09,2005,Nevada,65.8,66.0,-116.65522549,39.3562373462
32090,09,2005,New Hampshire,64.2,60.4,-71.5775941473,43.6856317461
32091,09,2005,New Jersey,73.3,68.3,-74.6607541123,40.1844273633
32092,09,2005,New Mexico,69.0,67.6,-106.108388616,34.4213707591
32093,09,2005,New York,66.6,62.4,-75.5031182762,42.9403901101
32094,09,2005,North Carolina,75.8,72.9,-79.3723797543,35.5415341226
32095,09,2005,North Dakota,62.9,61.6,-100.469321077,47.446338517
32096,09,2005,Ohio,70.9,67.7,-82.7900611953,40.291452206
32097,09,2005,Oklahoma,78.5,77.0,-97.5082927121,35.5834856477
32098,09,2005,Oregon,61.6,60.6,-120.555413394,43.9366481606
32099,09,2005,Pennsylvania,68.8,65.1,-77.7995595623,40.8738378455
32100,09,2005,Rhode Island,70.0,65.2,-71.5536120535,41.6760813901
32101,09,2005,South Carolina,78.8,76.2,-80.8961396866,33.9079742468
32102,09,2005,South Dakota,68.2,65.3,-100.230507516,44.4361607025
32103,09,2005,Tennessee,75.8,73.1,-86.3433803654,35.8429870949
32104,09,2005,Texas,80.6,78.9,-99.3506971451,31.4844643819
32105,09,2005,Utah,64.9,65.0,-111.678216374,39.3237947509
32106,09,2005,Vermont,63.8,59.7,-72.6626493581,44.0751958252
32107,09,2005,Virginia,73.4,70.2,-78.8122544727,37.5150238913
32108,09,2005,Washington,60.8,60.3,-120.446866425,47.3809688818
32109,09,2005,West Virginia,70.6,67.4,-80.6137119661,38.6425987436
32110,09,2005,Wisconsin,65.8,62.3,-90.0116942643,44.6380301915
32111,09,2005,Wyoming,59.2,58.5,-107.551454075,42.999642032
32112,10,2005,Alabama,70.4,69.3,-86.8283719359,32.7898321918
32113,10,2005,Arizona,68.1,66.5,-111.664418336,34.2931098705
32114,10,2005,Arkansas,69.4,67.4,-92.4392676639,34.8997453322
32115,10,2005,California,63.4,64.0,-119.610698951,37.2460706736
32116,10,2005,Colorado,54.2,51.9,-105.547824721,38.9985518194
32117,10,2005,Connecticut,59.4,56.3,-72.7257060428,41.6202863352
32118,10,2005,Delaware,65.4,61.9,-75.4004040929,38.8870164548
32119,10,2005,Florida,77.2,75.7,-81.7974638723,28.6284392647
32120,10,2005,Georgia,71.4,69.4,-83.4463418309,32.6492290722
32121,10,2005,Idaho,49.8,49.4,-114.659382348,44.0890895052
32122,10,2005,Illinois,63.2,60.4,-89.1983967614,40.0650409125
